admin5,label
2279,Kindergarten no. 1 Straseni
2280,Kindergarten no. 2 Straseni
2281,Kindergarten no. 4 Straseni
2282,Kindergarten no. 3 Straseni
2283,Community center leaf
2284,Leova Day-Care Center for Disadvantaged Children
2286,School Straseni
2287,Eminescu Highschool Straseni
2288,Highschool Necrasov Straseni
2289,No gymnasium. 3 Straseni
2290,Central Accounting Straseni
2291,Library Fagureni
2293,Community center Fagureni
2294,Mayoralty of Cocieri
2295,Kindergarten Cocieri
2296,Highschool Cocieri
2297,Art school Cocieri
2298,Central Accounting Cocieri
2299,Library Cocieri
2300,Administration of the mayoralty of Toceni
2301,Community center Cocieri
2302,Community center Vasilievca
2303,Central Accounting Old Salt
2304,Kindergarten Stiubeieni
2305,Kindergarten Old Salt
2306,Mayoralty of Corjova
2307,Mayoralty of Buda
2308,Mayoralty of Cosnita
2309,Personal Assistance Social Service Edinet
2310,"Rapsazii Voice Band (Male), village of Glinjeni"
2311,"Lastarii Folk Dance Company, village of Salcia"
2312,Cosnita Theoretical Lyceum
2313,Gymnasium Pohrebea
2314,Cosnita School Musical
2315,Central Accounting Cosnita
2316,No library. 1 Cosnita
2317,No library. 2 Cosnita
2318,Library Pohrebea
2319,Dear Kindergarten
2320,Community center Pohrebea
2321,Kindergarten Grinauti
2322,Dear Central Accounting
2323,Mayoralty of Dorotcaia
2324,Kindergarten Dorotcaia
2325,Highschool Dorotcaia
2326,Dorotcaia School Musical
2327,Administration of the mayoralty of Buda
2328,Library Dorotcaia
2329,Mayoralty of Frumoasa
2330,Community center Dorotcaia
2331,Pelin Children Camp
2332,Mayoralty of Holercani
2333,Kindergarten Holercani
2334,Highschool Holercani
2335,Gymnasium Marcauti
2336,Library Holercani
2337,Community center Holercani
2338,Library Marcauti
2339,Community center Marcauti
2340,Obreja Old Kindergarten
2341,Pelin Stadium
2342,Mayoralty of Oxentea
2343,Gymnasium Oxentea
2344,Administration of the mayoralty of Frumoasa
2345,Library Oxentea
2346,Mayoralty of Meleseni
2347,Community center Oxentea
2348,Kindergarten Clopotel Pelin
2349,Mayoralty of Molovata Noua
2350,Molovata New Gymnasium
2351,Administration of the mayoralty of Meleseni
2352,New Molovata Library
2353,Molovata new community center
2354,Old Central Accounting Obreja
2355,Mayoralty of Molovata
2356,Kindergarten Molovata
2357,Theoretical Licul Molovata
2358,Central Accounting Molovata
2359,Library Molovata
2360,Mayoralty of Paulesti
2361,Community center Molovata
2362,Kindergarten Steluta Pelin
2363,Mayoralty of Pirita
2364,Kindergarten Pirita
2365,Pirita Gymnasium
2366,Administration of the mayoralty of Paulesti
2367,Pirita Library
2368,Mayoralty of Cabaiesti
2369,Community center Pirita
2370,Kindergarten Izvoras Pelin
2371,Mayoralty of Ustia
2372,Kindergarten Ustia
2373,Gymnasium Ustia
2374,Administration of the mayoralty of Cabaiesti
2375,Library Ustia
2376,Community center Ustia
2377,Kindergarten Racari
2378,Mayoralty of Bulboaca
2379,Floresti Professional Assistant Parents Service
2380,Kindergarten no. 2 Bulboaca
2381,Kindergarten no. 3 Bulboaca
2382,Highschool Anthony Guzun Bulboaca
2383,No library. 1 Bulboaca
2384,Stramuseasca popular team Bulboaca
2385,Central Accounting Bulboaca
2386,Mayoralty of Chetrosu
2387,Kindergarten Chetrosu
2389,Kindergarten Todiresti
2390,Mayoralty of Temeleuti
2391,Gymnasium Todiresti
2392,Library Todiresti
2393,Library Chetrosu
2394,Library Merenii November
2395,Central Accounting Chetrosu
2396,Community center Chetrosu
2397,Community center Todiresti
2398,Cultural Hall in November Merenii
2399,Mayoralty of Chirca
2400,Kindergarten Chirca
2401,Kindergarten Botnaresti
2402,Gymnasium Chirca
2403,Gymnasium Botnaresti
2404,Central Accounting Chirca
2405,Chirca Library
2406,Library Botnaresti
2407,Chirca Cultural Hall
2408,Mayoralty of Ciobanovca
2409,Kindergarten Ciobanovca
2410,New Troita Kindergarten
2411,Gymnasium Ciobanovca
2412,Troita New Gymnasium
2413,Administration of the mayoralty of Temeleuti
2414,Library Ciobanovca
2415,New Troita Library
2416,Troita new community center
2417,Community center Ciobanovca
2418,Mayoralty of Cobusca Noua
2419,New Cobusca Kindergarten
2420,Kindergarten Socoleni
2422,"Spac Peticeni Family-Based Children's Home, Calarasi"
2423,Mayoralty of Peticeni
2424,New Cobusca Library
2425,Cobusca new community center
2426,Mayoralty of Cobusca Veche
2427,Cobusca Old Kindergarten
2428,Kindergarten Floresti
2429,Gymnasium Cobusca Veche
2430,Administration of the mayoralty of Peticeni
2431,Cobusca Old Library
2432,Old Cobusca community center
2433,Mayoralty of Geamana
2434,Infant Twin
2435,Geamana Gymnasium
2436,Mayoralty of Varzarestii Noi
2437,Twin Library
2438,Administration of the mayoralty of Varzarestii Noi
2439,Twin Cultural Hall
2440,Mayoralty of Gura Bicului
2441,Infant Mouth Bicului
2442,Highschool Bicului Mouth
2443,Mayoralty of Ciuflesti
2444,Shut Bicului Library
2445,Shut Cultural Hall Bicului
2446,Mayoralty of Delacau
2447,Kindergarten Delacau
2448,Delacau Gymnasium
2449,Administration of the mayoralty of Ciuflesti
2450,Library Delacau
2451,Community center Delacau
2452,Mayoralty of Floreni
2453,Kindergarten Floreni
2454,Gymnasium Floreni
2455,Mayoralty of Gradinita
2456,Library Floreni
2457,Community center Floreni
2458,Mayoralty of Hirbovat
2459,Kindergarten Hirbovat
2461,Highschool Hirbovat Ion Creanga
2462,Central Accounting Hirbovat
2463,Library Hirbovat
2464,Administration of the mayoralty of Gradinita
2465,Community center Hirbovat
2466,Hirbovat Museum
2467,Mayoralty of Maximovca
2468,Kindergarten Maximovca
2469,Kindergarten Dolinnoe
2470,Gymnasium Dolinnoe
2472,Central Accounting Maximovca
2473,Library Maximovca
2474,Library Dolinnoe
2475,Community center Maximovca
2476,Community center Dolinnoe
2478,Mayoralty of Roscani
2479,Kindergarten Roscani
2480,Kindergarten Calfa
2481,Gymnasium Roscani
2482,Gymnasium Calfa
2483,Mayoralty of Tanatarii Noi
2484,Library Roscani
2485,Library Calfa
2486,Community center Roscani
2487,Community center Calfa
2488,Mayoralty of Speia
2489,Kindergarten Speia
2490,Telit Kindergarten
2492,Telit Gymnasium
2493,Central Accounting Speia
2494,Library Speia
2495,Telit Library
2496,Community center Speia
2497,Telit Cultural Hall
2498,Speia Museum
2499,Mayoralty of Serpeni
2500,Kindergarten Serpeni
2502,Administration of the mayoralty of Tanatarii Noi
2503,Library Serpeni
2504,Community center Serpeni
2505,Mayoralty of Tintareni
2506,Kindergarten Tintareni
2507,Asylum for elderly and disabled persons Edinet
2508,Community Mediation Social Service Edinet
2509,Gymnasium Tintareni
2510,Central Accounting Tintareni
2511,Library Tintareni
2512,Mayoralty of Albina
2513,Library Cretoaia
2514,Community center Tintareni
2515,Community center Cretoaia
2516,Mayoralty of Varnita
2517,Kindergarten Varnita
2518,Lyceum Varnita
2519,Central Accounting Varnita
2520,Library Varnita
2521,Community center Varnita
2522,Joint Information and Services Bureaus Edinet
2523,Mayoralty of the city of Anenii Noi
2524,Kindergarten Andries Anenii Noi
2525,Kindergarten Izvoras Anenii Noi
2526,Center for elderly persons Viisoara
2527,Floresti Social Assistance Community Service
2529,Eminescu Lyceum Noi
2530,Pushkin Lyceum Noi
2531,Central Accounting Noi
2532,New Hirbovatul Library
2533,Library Beriozchi
2534,Library Ruseni
2535,Community center Ruseni
2536,District Council Ialoveni
2537,Central Accounting Cobusca New
2538,Old Central Accounting Cobusca
2539,"D. Cantemir Theoretical Lyceum, Glodeni"
2540,Kindergarten no. 4 Glodeni
2541,Creative Center Otaci
2542,Boarding School Bulboaca r-zero auxiliary Noi
2543,Special school children lunatic Straseni
2544,Old orphanage Dubasarii
2545,Creation House Noi
2546,Creation House Ialoveni
2547,Creation House Straseni
2548,Creation House Criuleni
2549,Kindergarten no. 5 Glodeni
2550,School Sport Ialoveni
2551,Straseni School Sports
2552,Criuleni School Sports
2553,School Straseni young technicians
2554,Central Accounting Delacau
2555,Straseni School Musical
2556,Criuleni School Musical
2557,Art school Noi
2558,"General Directorate of Education, Youth and Sports Ialoveni"
2559,M. Sadoveanu Straseni Library
2560,Calarasi Shelter
2561,"Ghiocel Nursery, village of Salcuta"
2562,Kindergarten Crihana
2563,Nursery Sources
2564,No library. 2 Glodeni
2565,Kindergarten Pohorniceni
2566,Balti Culture and Youth Center
2567,Central Accounting Floreni
2568,Central Accounting Bicului Mouth
2569,Central Accounting Puhaceni
2570,Clococenii Old Library
2571,Clococenii Vechi Kindergarten and Primary School
2572,Calarasi Psychopedagogical Assistance Public Service Institution
2573,Community center Cuhnesti
2574,Public Library Noi
2575,Community center Bisericani
2576,Administration of the mayoralty of Albina
2577,Community center Viisoara
2579,Mayoralty of Codreni
2580,House District Noi culture
2581,Culture House Criuleni
2583,Department Ialoveni culture
2585,Central Accounting Roscani
2586,Kindergarten no. 2 Balatina
2587,No library. 2 Danu
2588,No library. 2 Cobani
2589,Leova Prosthetic Care and Orthopaedics Service
2590,No library. 2 Old Limbenii
2591,Floresti Prosthetic Care and Orthopaedics Service
2592,Library Malaiesti
2593,Royal House of Culture Mill
2594,Sturzovca Theoretical Lyceum
2595,Kindergarten Ramazan
2596,Mobile Team Social Service Leova
2597,Taraf fiddler Botgros Badica Moldovan Dumitru
2598,Sofia popular team
2599,District newspaper Cocieri
2600,Central Accounting Serpeni
2601,Kindergarten no. 2 Old Clococenii
2602,Hijdieni Theoretical Lyceum
2603,Kindergarten Hijdieni
2604,Community center Hijdieni
2605,Central Accounting Ciobanovca
2606,Central Accounting Twin
2607,Albinetul Old Kindergarten
2608,No library. 1 Hijdieni
2609,Kindergarten Pietrosu
2610,Central Accounting Botnaresti
2611,Kindergarten Cuhnesti
2612,Kindergarten Viisoara
2613,Danu Theoretical Lyceum
2614,Danu Cultural Hall
2615,Gymnasium Enemies
2616,Fundurii Old Kindergarten
2617,Central Accounting Hijdieni
2618,Childhood Center
2619,Mayoralty of Hijdieni
2620,Community center Frumusica
2621,Hincesti Professional Assistant Parents Service
2622,Kindergarten no. 2 Ciuciulea
2625,Kindergarten no. 3 Sturzovca
2626,Kindergarten no. 2 Sturzovca
2627,Children's House Creative Briceni
2628,"Criuleni Kindergarten, Mesteacanul"
2629,Young technicians Briceni Station
2630,"Iabloana Gymnasium, Romanian"
2631,Kindergarten no. 2 Iabloana
2634,"Family-Type Child Care Home, Tescureni"
2636,Social work department home Ialoveni
2637,Briceni School Sports
2638,Creative Center Lipcani
2639,Balatina Multi-Functional Social Assistance Community Center
2640,Asylum for the elderly and disabled Puhaceni
2641,Highschool no. 2 L. Tolstoy Glodeni
2643,Department of social and family protection Ialoveni
2644,Creative Center Donduseni
2645,Donduseni School Sports
2646,Central Accounting Calfa
2647,Kindergarten no. 2 Dimitrov
2648,Methodical Centre of Educational Directorate Edinet
2649,Accounting Central Directorate of Education Edinet
2650,Group household's education directorate Edinet
2651,Central Accounting Merenii November
2652,Administration of the mayoralty of Codreni
2653,Malaiesti orphanage
2654,Kindergarten no. 2 Gotesti
2655,Central Accounting eye Ros
2656,Kindergarten no. 4 Gotesti
2658,Sturzovca Multi-Functional Social Assistance Community Center
2659,Community center Constantinesti
2661,Central Accounting Telit
2662,Finance Directorate Ialoveni
2663,Library Magureanca
2664,Music School Zaicani
2665,Music School Otaci
2666,Kindergarten no. 2 Cociulia
2667,No library. 2 Cociulia
2668,Central Accounting Zolotievca
2669,"Kindergarten No. 2, Cantemir"
2670,Gymnasium A. Puschin Cantemir
2671,No library. 2 Cantemir
2672,Psychopedagogical Assistance Regional Service
2673,"Community Service Mobile Team for Children with Disabilities, Hincesti Region"
2674,Cotul-Morii Commune Helping Hand for Children Day-Care Community Center for Children and Youth
2675,Kindergarten no. 1 Cania
2676,Kindergarten no. 2 Plopi
2677,Mayoralty of Ivanovca Noua
2678,Community center Unteni
2680,Enlarged Gymnasium
2681,Central Accounting Alexandreni
2682,Grigoresti orphanage
2683,Mayoralty of the city of Soroca
2684,No library. 2 Baimaclia
2685,Kindergarten Diumovocica Soroca
2686,Central Accounting Spotted
2687,Fundurii Vechi Multi-Functional Social Assistance Community Center
2688,Kindergarten Andries 1 Soroca
2689,Kindergarten no. 2 Colibasi
2690,Snowdrop Nursery Soroca
2691,No library. 2 Colibasi
2692,Casa de cultura Bratianovca Culture Center
2693,Kindergarten Calinca Soroca
2694,Kindergarten no. 2 Cuza
2695,Infant Sun Soroca
2696,Kindergarten no. 3 Cuza
2697,Kindergarten no. Slobozia Mare 2
2698,Kindergarten Steluta Soroca
2699,Grigoresti Kindergarten
2700,Central Accounting Cimiseni
2701,Kindergarten no. 15 Soroca
2702,Kindergarten Izvoras Soroca
2703,Kindergarten gold small key Soroca
2704,"IP Gymnasium No. 1, Soroca"
2706,"IP I. Creanga Lyceum, Soroca"
2707,Community House Chirca
2708,"IP C. Stere Lyceum, Soroca"
2709,"IP P. Rares Lyceum, Soroca"
2710,"IP A. Puskin Lyceum, Soroca"
2711,Central Accounting Corjova
2712,Old Central Accounting Dubasarii
2713,Music school for children Soroca
2714,Soroca Arts School
2715,Youth Sports and school junior Soroca
2716,Grand Central Accounting Hirtopul
2717,Soroca Municipal Public Library
2718,Central Accounting Izbiste
2719,Lopatna Public Library
2720,Central Accounting Miclesti
2721,Central Accounting Onitcani
2722,Collective Mode Step-Children's Choir Sochi
2724,Community center Soroca
2725,Soroca Museum
2726,Central Accounting Pascani
2727,Mayoralty of Rublenita
2728,Kindergarten Rublenita
2729,Administration of the mayoralty of Ivanovca Noua
2731,Central Accounting Rublenita
2732,Library Rublenita
2733,Community center Rublenita
2734,Rublenita new community center
2735,Heciul Old Kindergarten
2736,Mayoralty of Porumbrei
2737,Mayoralty of Ocolina
2738,Kindergarten Ocolina
2739,Kindergarten Pirlita
2740,Kindergarten Tepilova
2741,Infant Christs
2743,Gymnasium Pirlita
2744,IP Gymnasium Hristici
2745,Gymnasium Tepilova
2746,Ocolina Gymnasium
2748,Library Tepilova
2749,Christs Library
2750,Library Pirlita
2751,Library Ocolina
2752,Library Vantina
2753,Community center Ocolina
2754,Community center Tepilova
2755,Christ's community center
2756,Community center Pirlita
2757,Community center Vantina
2758,Central Accounting Zaicana
2759,Kindergarten Bilicenii November
2760,Administration of the mayoralty of Porumbrei
2761,"Reconostinta Multifunctional Community Center, Basarabeasca"
2762,Kindergarten Mindrestii November
2763,Mayoralty of Zastinca
2764,Kindergarten Zastinca
2765,IP Zastinca Gymnasium
2766,Central Accounting HruÜov
2767,Library Zastinca
2768,Central Accounting Cosernita
2769,Mayoralty of Vasilcau
2770,Kindergarten Vasilcau
2771,Kindergarten Volovici
2772,Kindergarten Ruslanovca
2773,Kindergarten Trifauti
2774,Kindergarten Alexander the Good
2776,Gymnasium Trifauti
2777,IP Volovita Gymnasium
2778,IP Gymnasium Grigore Vieru Vasilcau
2779,Central Accounting Vasilcau
2780,Library Vasilcau
2781,Library Trifauti
2782,Library Volovici
2783,Community center Vasilcau
2784,Community center Trifauti
2785,Community center Volovici
2786,Central Accounting Dolinnoe
2788,Children's Library Chiscareni
2789,Mayoralty of Septelici
2790,Livestock Nursery
2791,Kindergarten Solcan
2792,"M. Sadoveanu Theoretical Lyceum Hostel, Hincesti"
2793,Great community center loc.c.f. Redial
2794,Malinovscoe Community Center
2795,IP Gymnasium Holosnita
2797,IP Gymnasium Solcani
2798,IP Septelici Gymnasium
2799,Noi District Sports Stadium
2800,Youth Centre Dacia Soroca
2801,Livestock Library
2802,Library Holosnita
2803,Library Curesnita
2804,Solcan Library
2805,New Curesnita Library
2806,Livestock community center
2807,Community center Holosnita
2808,Solcan Cultural Hall
2809,Curesnita new community center
2810,Central Accounting Chiscareni
2811,Slobozia-Chiscareni Kindergarten
2812,LT Bobeica Hostel
2813,Taura Veche Primary School
2814,Mayoralty of Cosauti
2815,Kindergarten Cosauti
2816,Gymnasium Egoreni
2817,Gymnasium Iorjnita
2818,IP Gymnasium Cosauti
2820,Library Cosauti
2821,Library Iorjnita
2822,Library Egoreni
2823,Community center Cosauti
2824,Community center Iorjnita
2825,Taura Old Library
2826,Old Taura community center
2827,Mayoralty of Redi-Ceresnovat
2828,Redi-Ceresnovat Kindergarten
2829,Kindergarten Valoave
2830,Kindergarten Parcani
2831,Redi-Ceresnovat Gymnasium
2832,Gymnasium Valoave
2833,Gymnasium Parcani
2834,Day care center children and young people Special educational needs Singerei
2835,Library Parcani
2836,Library Valoave
2837,Redi-Ceresnovat Library
2838,Redi-cultural club Ceresnovat
2839,Community center Valoave
2840,Community center Parcani
2841,Taura new community center
2843,Mayoralty of Cremenciug
2844,Kindergarten Iarova
2845,Sobari Primary School
2846,Gymnasium Cremenciug
2847,Gymnasium Ocland
2848,Gymnasium Iarova
2849,Bodita Sestaci Folk Company
2850,Library Cremenciug
2851,Sobari Library
2852,Library Ocland
2853,Library Iarova
2854,Balint Library
2855,Community center Iarova
2856,Balint Cultural Hall
2857,Community center Cremenciug
2858,Community center Ocland
2859,Sobari Cultural Hall
2860,Library Petropavlovca
2861,Kindergarten Cubolta
2862,Central Accounting Riscova
2863,Central Accounting Raculesti
2864,Mayoralty of Racovat
2865,Kindergarten no. 1 Racova
2866,IP Gymnasium Racovat
2867,Central Accounting Racova
2868,No library. 1 Racova
2869,Stefan Voda sectors and reforms
2870,Community center Racova
2872,Mayoralty of Varancau
2873,Kindergarten Varancau
2874,Kindergarten Slobozia-Flint
2875,Slobozia-Varancau Kindergarten
2876,IP Gymnasium Slobozia-Cremene
2877,Slobozia-Varancau Gymnasium
2878,IP Varancau Gymnasium
2879,Central Accounting Varancau
2880,Slobozia-Flint Library
2881,Library Varancau
2883,Community center Varancau
2884,Slobozia-cultural club Varancau
2885,Slobozia-Flint Cultural Hall
2887,Dobrudja Old Library
2888,Food and Agriculture Directorate Stefan Voda
2889,Mayoralty of Bulboci
2890,Kindergarten no. 1 Bulboci
2892,Infant Queen
2893,Kindergarten Lugovoi
2894,"Building Department, municipal roads and Stefan Voda"
2895,IP Gymnasium Regina Maria
2896,IP Bulboci Gymnasium
2898,Library Bulboci
2899,Library Bulbocii November
2900,Queen Mary Library
2901,Community center Bulboci
2902,Cultural Hall in November Bulbocii
2903,Cultural Hall Queen
2904,Mayoralty of Baxani
2905,Kindergarten Baxani
2906,Kindergarten Schineni
2907,IP Schineni Gymnasium
2908,Baxani Gymnasium
2909,Orhei Youth Center
2910,Library Baxani
2911,Library Schineni
2912,Community center Schineni
2913,Community center Baxani
2914,Central Accounting Draganesti
2915,Mayoralty of Badiceni
2916,Kindergarten no. 1 Badiceni
2917,LT Lapusna Hostel
2918,Kindergarten Darcauti
2919,Kindergarten Malcauti
2920,Theoretical lyceum with sciences track Mihai Marinciuc Chisinau
2922,IP Gymnasium Darcauti
2923,IP Gymnasium Badiceni
2925,Library Badiceni
2926,Library Darcauti
2927,Library Malcauti
2928,Community center Badiceni
2929,Community center Grigorauca
2930,Community center Malcauti
2932,Methodical Centre of Educational Directorate Stefan Voda
2933,Mayoralty of Stoicani
2934,Kindergarten Solonetz
2935,Kindergarten Stoicani
2936,Kindergarten Dubna
2937,Ciripcau Gymnasium
2938,IP Stoicani Gymnasium
2939,Dubna Gymnasium
2941,Centralized Accounting Directorate ivatamint Stefan Voda
2942,Library Stoicani
2943,Library Solonetz
2944,Dubna Library
2945,Library Ciripcau
2946,Community center Ciripcau
2947,Community center Stoicani
2948,Community center Solonetz
2949,Dubna Cultural Hall
2952,Kindergarten Balasesti
2953,Mayoralty of Vadeni
2954,Kindergarten Vadeni
2957,IP Vadeni Gymnasium
2958,Library Vadeni
2959,Orhei Home-Based Social Care Service
2960,Community center Vadeni
2961,Community center Dumbraveni
2962,Central Accounting Melons
2963,Old Salvirii kindergarten
2964,Mayoralty of Cainarii Vechi
2965,Cainarii Old Kindergarten
2967,IP Gymnasium Andrei Porcescu Cainarii Vechi
2969,Cainarii Old Library
2970,Old Cainarii community center
2971,Central Accounting Prepelita
2972,Mayoralty of Tirgul-Vertiujeni
2973,Kindergarten Fair-Vertiujeni
2974,Tirgul-Vertiujeni Gymnasium
2975,Zaluceni Gymnasium
2976,"C. Radu Theoretical Lyceum Hostel, Leuseni"
2977,Fair-Vertiujeni Library
2978,Library Zaluceni
2979,Community center Zaluceni
2980,Fair-cultural club Vertiujeni
2981,Kindergarten Prepelita
2982,Mayoralty of Vertiujeni
2983,Gymnasium Vertiujeni
2984,"St. Holban Theoretical Lyceum Hostel, Carpineni"
2985,Finance Directorate Basarabeasca
2986,Vertiujeni Cultural Hall
2987,Library Vertiujeni
2988,Central Accounting Singereii November
2989,Mayoralty of Nimereuca
2990,IP Gymnasium Cerlina
2991,IP Gymnasium Nimereuca
2992,Central Accounting Nimereuca
2993,Finance Directorate Cimislia
2994,Library Nimereuca
2995,Leova Finance Directorate
2996,Community center Cerlina
2997,Community center Nimereuca
2998,Iliciovca Gymnasium
2999,Economy Section Basarabeasca
3000,Mayoralty of Vascauti
3001,Gymnasium Vashkivtsi
3002,Gymnasium Temeleuti
3003,"Mihai Eminescu Theoretical Lyceum, Ulmu"
3004,Library Vashkivtsi
3005,Library Temeleuti
3006,Community center Vashkivtsi
3007,Community center Temeleuti
3008,Community center Octeabriscoe
3009,Folk Collective Colbaseanca Colibasi
3010,Kindergarten Cozesti
3011,Mayoralty of Suric
3012,Mayoralty of Visoca
3013,Economy and Investment Attraction Department Cimislia
3014,Theoretical lyceum Visoca
3015,Community center Visocica
3016,Visocica Library
3017,"Directorate for Economy, Spatial Development, and Attracting Investment"
3018,Mayoralty of Tatarauca Veche
3019,"Speranta Multifunctional Community Center, Sadaclia"
3020,Social center for children Ungheni
3022,IP Tatarauca Veche Gymnasium
3024,Library Niorcani
3025,Tatarauca Old Library
3026,New Tatarauca Library
3027,Old Tatarauca community center
3028,Placement center for young parents - children Ungheni
3029,Slobozia new community center
3030,Directorate General for Agriculture and Food Basarabeasca
3031,Collective voice band model Susleni
3032,Agriculture and Processing Industry Department Cimislia
3033,Central Accounting Ghiliceni
3034,Primary school Kindergarten Cucioaia
3035,Mayoralty of Criscauti
3036,Kindergarten Criscauti
3037,Kindergarten Teleseuca
3038,Gymnasium Criscauti
3040,Gymnasium Teleseuca
3041,Library Criscauti
3042,Library Teleseuca
3043,Community center Criscauti
3044,Community center Teleseuca
3045,Chisinau professional parental assistance service
3047,Rudi Kindergarten
3048,Rudi Gymnasium
3049,Rudi Library
3050,Rudi Cultural Hall
3052,Central Accounting Singerei
3053,Mayoralty of Sanatauca
3054,Kindergarten Sanatauca
3055,Kindergarten Corestauti
3056,Napadova Gymnasium
3057,School Sanatauca
3058,Art school Biruinta
3059,Library Sanatauca
3060,Library Napadova
3061,Community center Sanatauca
3062,Community center Napadova
3063,Hijdieni Rest Camp
3064,Mayoralty of Cuhurestii de Sus
3065,Upper School Cuhurestii
3066,Educational camp for children Cuhurestii Upper
3067,Central Accounting Hili
3069,Cuhurestii Upper Library
3070,Cuhurestii the Upper House of Culture
3071,"Leova Agricutlure, Food, Land Management, and Cadaster Directorate"
3072,Orhei Community Assistance Service
3073,Leova Education Directorate
3074,Accounting Coscodeni
3075,Mayoralty of Cuhurestii de Jos
3076,Cuhurestii de Jos Gymnasium
3078,Lower House of Culture Cuhurestii
3079,Community center Tipordei
3080,Cimislia Education Directorate
3081,"General Directorate of Education, Youth and Sports Basarabeasca"
3082,Popular collective Balti
3083,Land Relations and Cadastre Service Ungheni
3084,Mayoralty of Cunicea
3085,Kindergarten Cunicea
3086,Cunicea Lyceum
3088,Library Cunicea
3089,Community center Cunicea
3091,Young tourists Balti Station
3092,Mayoralty of Japca
3093,Bursuc Primary School
3094,Japca Gymnasium
3095,Servicing of buildings and subdivisions Council Ungheni
3096,Library Japca
3097,Bursuc Library
3098,Bursuc Cultural Hall
3099,Community center Japca
3100,Orhei Prosthetic Care and Orthopedics Service
3101,Glodeni Multi-Functional Social Assistance Community Center
3102,Mayoralty of the city of Floresti
3103,Kindergarten no. 2 Floresti
3104,Military Center Ungheni
3105,Kindergarten no. 7 Floresti
3106,Finance Directorate Nisporeni
3107,Kindergarten no. 9 Floresti
3108,Floresti Primary School
3109,"M. Eminescu Lyceum, Floresti"
3110,"A. Cehov Lyceum, Floresti"
3111,"M. Costin Lyceum, Floresti"
3112,School Arts Floresti
3113,Floresti School Musical
3114,Central Accounting Floresti
3115,Library Floresti
3116,Floresti Museum
3117,Mayoralty of the city of Ghindesti
3118,Kindergarten Ghindesti
3120,No community center. 1 Ghindesti
3122,Tira Cultural Hall
3123,Community center Hirtop
3124,Balti Capital Construction Directorate
3125,"General Directorate of Education, Youth and Sports Nisporeni"
3126,Direction of agriculture and food Nisporeni
3127,Mayoralty of the city of Marculesti
3128,Kindergarten Marculesti
3130,Department of social and family protection Nisporeni
3131,"Family-Based Children's Home No. 1, Leova"
3133,Library Marculesti
3134,Library Marculesti
3135,Community center or.Marculesti
3136,Community center Marculesti
3139,Mayoralty of Bahrinesti
3140,Bahrinesti Gymnasium
3141,Servicing of buildings and subdivisions Nisporeni Council
3142,Library Bahrinesti
3143,Community center Bahrinesti
3144,Our group Balti language
3145,Mayoralty of Casunca
3146,Serbian Gymnasium
3147,Economic sectors Nisporeni
3148,"Building Department, and municipal roads Nisporeni"
3149,Serbian cultural club
3150,Community center Casunca
3151,Library Casunca
3152,Land Relations and Cadastre Service Nisporeni
3154,Mayoralty of Ciutulesti
3155,Ciutulesti Gymnasium
3156,Prince John Gymnasium
3158,Library Ciutulesti
3159,Community center Ciutulesti
3160,Prince John cultural club
3161,Piatra Community Center
3162,Methodical Centre of Educational Directorate Nisporeni
3163,Mayoralty of Cosernita
3164,Gymnasium Cosernita
3165,Gymnasium Cernica
3167,Library Cosernita
3168,Cernica Library
3169,Cernica Cultural Hall
3170,Community center Cosernita
3173,Mayoralty of Frumusica
3174,Springs Gymnasium
3175,Frumusica Lyceum
3176,Central Accounting Nisporeni of General Education
3177,Library Frumusica
3178,Library Sources
3179,Calarasi Finance Directorate General
3180,Springs community center
3181,Community center Frumusica
3182,Calarasi Education Directorate
3184,Central Accounting Biruinta
3185,"Calarasi Agriculture, Land Management, and Cadaster Directorate"
3186,Mayoralty of Gura Camencii
3187,Infant Mouth Camencii
3188,Kindergarten Bobulesti
3189,Bobulesti Primary School
3190,Gvozdova Primary School
3191,Gura Camencii Gymnasium
3193,Shut Camencii Library
3194,Library Bobulesti
3195,Library Gvozdova
3196,Shut Cultural Hall Camencii
3197,Community center Bobulesti
3198,Community center Gvozdova
3199,Central Accounting Radoaia
3200,Cuhnesti Culture House (Clococeni)
3201,Calarasi Social Assistance and Family Protection Directorate
3202,Mayoralty of Lunga
3203,Lunga Primary School
3204,Museum Glinjeni
3205,Long Library
3206,Long Cultural Hall
3207,Shelter for elderly and disabled Rezina
3208,Mayoralty of Prajila
3210,Prajila Gymnasium
3212,Library Prajila
3213,Community center Prajila
3214,Servicing of buildings and subdivisions Calarasi District Council
3215,Administration of the mayoralty of Suric
3216,Calarasi economic sectors
3217,"Building Department, and municipal roads Calarasi"
3218,Mayoralty of Prodanesti
3219,Prodanesti Gymnasium
3220,Boarding Gymnasium Falesti town
3222,Library Domulgeni
3223,Library Prodanesti
3224,Library Capresti
3225,Community center Prodanesti
3226,"Pro Familia Maternity Center Public Institution, Causeni"
3227,Leova Community Social Assistance Service
3228,Mayoralty of Putinesti
3229,Putinesti Gymnasium
3230,Paruceni Kindergarten and Primary School
3232,Library Putinesti
3233,Shut Cainarului Library
3234,Community center Putinesti
3235,Shut Cultural Hall Cainarului
3236,Community center Zarojeni
3238,Methodical Centre of Educational Directorate Calarasi
3239,Mayoralty of Radulenii Vechi
3240,Radulenii Vechi Gymnasium
3241,Gymnasium Alexeevca
3242,Dumitreni Primary School
